ID Transaksi,Tanggal,Bulan,Tahun,Usia Pembeli,Gender,Berat Barang (gr),Berapa Kali Transaksi,Waktu Pengiriman (Hari),Ongkos Kirim
1282,13,6,2023,24,P,822,11,8,50000
2152,9,10,2022,66,L,401,14,11,50000
9556,27,12,2024,39,L,319,1,14,20000
8275,16,9,2022,41,L,532,20,3,20000
5566,13,6,2024,22,L,449,17,13,50000
5501,16,7,2024,56,L,349,19,14,50000
1234,27,10,2023,22,P,7,14,10,10000
5964,27,6,2023,31,P,204,3,13,50000
4310,24,6,2023,32,P,769,3,10,30000
4186,29,5,2022,63,P,312,8,10,40000
3468,16,10,2024,62,P,42,8,6,30000
5249,15,11,2022,25,P,172,18,6,50000
6976,14,7,2023,66,P,961,15,10,50000
3198,4,9,2023,54,L,967,20,5,30000
7181,10,2,2024,42,L,12,6,14,40000
2600,22,8,2022,54,P,993,19,5,20000
3897,9,2,2023,54,P,328,2,3,20000
8912,10,8,2022,24,L,441,14,1,10000
4954,18,12,2023,68,P,127,18,1,30000
2313,23,1,2022,21,L,697,7,7,50000
8560,2,7,2023,52,L,912,5,10,50000
5758,7,12,2024,50,L,922,3,6,10000
6476,14,10,2024,27,L,716,19,11,50000
794,15,3,2024,66,L,242,19,11,20000
3635,2,2,2022,50,P,350,20,13,40000
7053,28,8,2024,64,P,544,9,5,20000
2554,8,5,2022,65,P,747,14,9,30000
9914,3,3,2024,32,P,766,9,2,10000
7561,16,6,2022,65,P,437,17,4,10000
2322,21,6,2023,36,P,321,6,1,30000
8052,24,7,2024,44,L,192,11,1,30000
2195,19,1,2022,45,P,620,5,3,30000
5176,19,6,2022,64,P,762,10,8,30000
3841,10,11,2023,49,L,798,10,2,10000
7676,14,4,2024,45,P,902,10,12,40000
3510,25,7,2022,54,P,255,3,8,30000
4807,13,9,2023,62,P,286,3,10,30000
7124,11,10,2024,73,L,493,6,6,10000
4592,25,11,2023,79,P,514,14,14,20000
3701,24,6,2024,47,P,217,5,7,40000
5393,8,7,2024,50,P,829,10,10,10000
2628,18,11,2022,35,P,609,1,4,30000
4368,9,11,2024,27,P,714,9,3,40000
3728,9,6,2024,22,P,341,19,12,40000
6577,20,10,2022,63,L,157,8,1,20000
7756,2,11,2024,32,P,10,12,7,20000
7044,29,1,2024,46,L,63,12,11,40000
3846,29,2,2024,49,P,239,15,11,40000
6953,5,6,2023,80,L,67,10,14,20000
4654,30,2,2023,65,P,592,8,11,30000
1768,27,2,2024,21,P,45,14,14,20000
3364,3,11,2022,31,L,965,9,9,50000
9230,11,4,2024,62,L,386,5,2,40000
4639,31,11,2022,63,L,985,4,7,10000
554,18,12,2022,39,L,458,12,3,50000
6840,5,4,2024,48,P,424,4,2,50000
5614,22,1,2023,41,P,505,5,9,40000
7716,20,7,2024,60,L,466,20,5,20000
5124,29,2,2024,60,L,765,20,6,40000
2837,12,2,2022,23,L,957,9,2,40000
2807,5,6,2022,38,P,943,7,4,30000
8535,19,11,2022,34,L,559,4,10,40000
5082,21,9,2022,32,P,386,12,8,20000
3194,25,12,2023,25,P,874,4,7,30000
9410,11,3,2022,52,L,311,19,1,50000
6125,6,6,2023,26,P,222,3,5,30000
243,20,10,2024,76,P,212,17,6,30000
5576,15,3,2023,32,L,147,20,2,50000
1384,18,1,2023,23,L,695,14,6,10000
8877,27,6,2023,55,P,764,3,9,20000
8387,11,7,2022,25,L,51,8,13,10000
368,7,11,2023,46,P,97,20,11,30000
7269,17,3,2024,33,P,312,13,10,50000
6709,21,1,2022,72,L,993,18,1,40000
4395,12,1,2023,77,L,775,13,12,30000
5612,10,2,2024,44,P,487,13,10,40000
2328,15,10,2024,37,P,292,16,13,30000
3341,4,9,2023,60,L,90,8,9,40000
5396,13,5,2023,56,P,626,13,3,40000
6660,30,7,2022,30,L,881,13,2,50000
8918,5,3,2022,74,L,22,15,6,20000
3343,24,11,2023,70,L,581,8,5,50000
882,24,11,2022,38,P,13,12,5,50000
9329,25,9,2024,50,P,660,12,7,20000
6947,31,11,2022,23,P,126,18,6,20000
4695,6,12,2022,35,P,949,11,11,40000
457,30,9,2024,41,P,282,7,2,40000
8185,3,1,2022,71,P,969,5,4,50000
4715,22,2,2023,34,L,708,2,9,20000
5781,20,1,2022,61,L,612,4,5,30000
6593,5,6,2022,37,L,388,15,1,20000
2564,17,4,2022,40,L,391,8,8,50000
8410,29,4,2023,66,L,517,11,1,40000
8387,26,12,2022,30,L,435,12,1,50000
584,26,2,2023,46,P,770,5,8,40000
6378,26,10,2024,67,L,477,16,8,20000
186,2,1,2024,35,L,64,13,13,20000
2253,1,11,2023,39,L,606,9,7,30000
4801,23,10,2023,73,L,159,10,13,10000
7728,5,6,2024,65,P,299,6,11,10000
6940,20,6,2023,38,P,272,15,8,50000
3418,13,5,2022,46,P,455,17,14,30000
4084,3,8,2022,67,L,126,9,11,10000
8359,25,12,2024,58,L,307,4,7,30000
6230,27,12,2022,22,P,436,2,10,20000
280,13,2,2022,55,L,135,19,4,50000
5096,10,8,2024,78,P,455,11,11,50000
3609,21,3,2024,73,L,28,13,11,20000
2471,6,1,2024,38,P,871,4,4,30000
1480,28,4,2022,55,L,993,11,13,40000
5407,1,2,2024,38,L,848,16,11,50000
3043,13,8,2022,29,L,890,2,8,10000
20,5,11,2023,31,P,809,2,5,10000
5500,1,6,2024,37,P,88,17,10,20000
2821,21,4,2022,79,P,587,18,3,50000
703,25,2,2024,69,P,496,14,3,40000
8953,31,6,2023,42,P,729,6,7,30000
4168,10,5,2022,47,P,472,8,1,40000
3684,10,10,2024,39,P,359,15,11,40000
7045,18,2,2022,23,P,829,6,13,30000
4994,7,7,2022,67,P,58,15,3,10000
7612,9,5,2024,59,L,822,17,13,40000
4493,3,6,2024,73,P,145,18,14,40000
6335,25,6,2023,80,P,513,2,12,50000
898,25,3,2024,74,L,943,20,4,50000
7479,9,12,2022,25,P,569,10,6,30000
7938,17,6,2023,76,P,432,3,2,20000
677,8,5,2022,76,P,311,2,9,50000
7161,8,10,2022,48,L,50,10,3,10000
1677,24,1,2022,46,P,358,9,10,40000
3010,29,10,2022,26,L,666,17,2,40000
6512,29,9,2023,48,L,653,9,10,30000
3280,5,4,2022,22,P,337,10,4,10000
8949,5,1,2024,70,L,835,16,10,20000
7201,19,11,2024,64,P,144,11,6,10000
7005,5,5,2022,21,P,466,1,1,50000
9981,29,8,2024,24,L,868,19,14,50000
3319,30,5,2024,29,L,237,17,8,50000
8760,5,3,2022,69,L,402,20,9,30000
6431,17,9,2022,80,L,385,20,8,40000
9307,20,10,2023,55,P,416,15,11,40000
4910,25,11,2022,45,P,46,14,8,30000
2782,26,8,2023,49,L,714,11,5,40000
6792,21,7,2023,23,L,912,17,5,40000
5579,10,10,2022,22,L,716,8,14,40000
4746,6,10,2023,61,L,860,12,4,40000
6069,25,9,2024,32,P,732,15,13,50000
7751,6,1,2024,53,P,411,13,11,40000
9268,1,7,2022,36,P,350,15,13,10000
1375,26,8,2024,38,L,266,14,3,50000
6855,1,8,2024,31,L,644,16,7,20000
8123,30,5,2024,37,L,63,1,9,10000
2693,26,6,2024,29,L,765,16,9,30000
580,22,8,2022,52,P,911,6,11,10000
6791,11,12,2022,77,P,128,17,8,30000
3280,22,1,2023,30,P,343,12,7,10000
732,6,4,2024,56,P,640,13,9,30000
59,16,11,2024,27,L,642,9,5,50000
3756,2,10,2023,76,P,333,7,14,40000
144,26,2,2024,23,P,74,13,12,20000
2568,10,4,2023,47,P,557,6,3,10000
7370,17,2,2023,77,P,740,14,11,30000
9004,16,11,2024,76,P,209,17,11,10000
2734,21,4,2024,59,P,478,3,3,10000
2386,30,7,2024,51,P,677,16,11,50000
459,27,12,2022,52,L,208,10,4,20000
1368,17,2,2024,46,L,498,1,14,30000
2373,12,8,2024,33,P,254,12,11,30000
1872,3,9,2024,77,L,262,13,8,20000
8263,9,9,2022,31,L,897,6,5,30000
5816,28,12,2022,32,P,915,2,11,10000
5067,7,4,2023,28,P,931,17,6,40000
3591,8,10,2022,40,L,847,19,2,50000
1249,29,7,2024,40,P,134,2,11,50000
1316,9,6,2024,79,P,522,9,14,50000
7745,18,1,2022,76,L,10,13,8,50000
9903,23,3,2024,70,L,595,9,13,50000
2390,22,6,2022,63,L,936,13,7,50000
7529,14,5,2024,22,L,404,9,4,50000
7035,4,9,2024,80,P,628,1,12,30000
7226,24,11,2023,67,P,606,5,4,20000
4504,22,5,2022,39,P,327,16,13,10000
653,31,3,2022,70,P,104,17,3,20000
1233,15,2,2022,33,L,761,15,4,10000
1537,28,12,2023,66,L,142,13,2,40000
7953,30,11,2022,58,L,710,19,6,50000
8538,19,11,2024,48,L,187,7,10,30000
6497,29,6,2023,35,L,525,15,4,30000
2523,23,10,2022,65,L,827,16,7,20000
6606,1,6,2023,57,P,375,6,7,20000
6382,30,11,2023,33,P,500,18,5,50000
440,5,2,2022,61,L,227,3,7,30000
8335,31,3,2023,60,L,583,8,4,30000
5235,16,3,2023,59,L,880,7,5,20000
9429,21,10,2023,44,P,849,9,13,40000
4533,4,1,2022,39,L,852,15,10,50000
1628,29,1,2022,30,L,751,13,7,50000
9362,30,11,2022,74,L,62,14,8,40000
9458,26,11,2023,60,P,898,3,13,30000
1896,14,2,2024,80,P,26,16,8,10000
2670,24,5,2024,60,P,380,1,9,30000
3616,31,6,2023,36,P,574,13,8,10000
3378,10,4,2024,72,P,588,1,3,40000
5663,25,11,2022,30,P,210,10,4,40000
2088,5,8,2023,25,P,505,7,1,50000
2398,12,7,2023,43,L,641,2,12,20000
4143,20,11,2023,70,L,91,20,14,40000
6522,5,7,2023,68,P,374,13,3,50000
2014,27,2,2024,40,P,457,4,13,40000
7809,30,8,2024,44,P,183,16,4,10000
5199,13,9,2022,24,L,228,12,6,40000
1751,21,2,2024,61,P,749,20,10,30000
2240,18,3,2024,67,P,855,9,11,30000
2071,14,10,2022,57,L,544,6,4,50000
832,3,11,2024,42,L,544,7,12,40000
4231,24,9,2023,55,L,963,13,11,20000
413,22,11,2023,30,P,858,17,7,10000
1069,17,1,2022,32,P,333,9,2,50000
5909,29,11,2022,29,P,325,3,7,20000
5461,1,10,2024,77,L,837,8,14,40000
7896,1,10,2023,66,L,181,9,8,30000
2312,4,4,2024,58,P,869,3,1,20000
6038,19,1,2023,49,L,388,13,11,40000
7264,20,1,2023,43,P,250,1,4,30000
5682,11,11,2024,25,L,372,3,2,50000
6509,12,3,2023,29,L,909,16,10,40000
4841,15,2,2022,68,L,659,6,14,10000
35,30,6,2022,48,P,63,1,1,50000
8355,16,9,2022,57,L,681,12,14,20000
9572,22,2,2023,23,L,113,10,6,30000
4372,6,10,2024,58,L,766,2,3,10000
5924,27,10,2022,49,P,345,18,14,50000
3546,12,7,2023,52,P,489,11,13,20000
868,18,12,2022,47,P,297,20,10,20000
1930,12,4,2023,59,P,606,5,9,10000
3397,10,1,2024,69,P,682,11,1,10000
2791,12,11,2023,50,P,755,19,5,50000
6872,30,10,2022,80,L,19,3,3,10000
7657,23,3,2022,28,P,271,17,14,30000
1230,22,8,2022,76,P,102,11,6,40000
763,3,4,2022,36,P,17,17,6,30000
8720,25,5,2022,23,P,765,5,10,30000
686,15,6,2022,24,L,810,19,12,20000
7728,9,8,2023,31,L,938,19,1,40000
4233,29,4,2023,39,L,374,11,14,50000
2887,28,8,2022,50,P,714,13,10,20000
3792,7,9,2023,40,P,777,7,13,20000
3165,6,5,2024,48,P,200,1,9,10000
1574,21,5,2024,74,L,326,18,13,50000
36,29,9,2024,28,P,12,15,13,20000
3498,14,12,2023,38,P,751,19,2,50000
700,22,9,2022,60,P,29,19,10,40000
8858,7,2,2023,57,P,482,11,13,30000
8035,15,2,2024,27,L,330,16,7,30000
9374,5,1,2024,47,P,799,13,11,10000
8494,30,12,2024,49,P,697,9,12,30000
4120,19,7,2023,68,L,80,17,9,50000
7516,13,4,2023,73,P,940,5,2,50000
8397,11,12,2022,24,L,809,2,14,40000
1382,27,1,2022,37,L,39,19,6,20000
9942,25,1,2022,50,L,615,5,6,20000
7491,25,3,2022,80,L,466,4,12,50000
762,12,11,2022,23,L,667,1,3,30000
1067,5,6,2023,54,P,267,15,8,30000
4597,22,8,2023,43,L,324,11,2,40000
5458,20,7,2023,78,L,968,20,9,20000
6323,2,12,2022,78,P,140,19,11,30000
1628,23,11,2022,52,P,197,20,5,10000
3856,11,3,2024,56,L,990,2,13,20000
6407,31,12,2024,45,P,577,14,4,40000
6029,8,3,2023,53,L,456,1,14,30000
5282,12,10,2022,61,P,988,2,7,30000
1599,22,7,2023,31,P,558,20,2,20000
8419,28,11,2024,33,P,96,11,3,30000
8502,3,7,2023,48,L,185,2,14,10000
5192,27,9,2022,57,P,188,11,2,30000
4320,10,7,2023,77,L,713,17,5,20000
8037,5,5,2024,31,P,246,17,6,50000
9378,5,1,2024,57,P,343,15,4,40000
2925,25,4,2023,24,P,239,7,4,20000
7372,2,8,2024,25,P,40,8,11,10000
8791,12,3,2023,46,L,987,16,9,50000
9686,10,3,2022,43,L,33,16,9,30000
9597,12,8,2022,49,L,907,14,12,20000
5570,14,5,2023,41,P,558,20,3,50000
687,26,10,2024,59,L,720,1,3,50000
2137,3,5,2022,73,L,694,12,4,10000
5609,29,11,2023,25,L,816,10,12,40000
67,7,9,2024,68,L,735,15,11,20000
4715,16,6,2023,71,L,999,17,2,30000
3134,30,9,2022,29,P,471,11,5,40000
2019,9,2,2024,74,L,247,11,13,40000
8524,12,12,2024,60,L,461,13,11,40000
6444,8,12,2024,80,L,916,12,8,30000
9790,7,6,2023,60,P,275,16,5,40000
2818,23,5,2022,29,L,450,17,3,20000
2938,18,3,2023,34,L,619,14,2,50000
9613,22,10,2023,67,L,621,3,1,10000
7827,17,9,2024,42,P,849,3,7,20000
8795,23,5,2022,75,P,593,19,4,30000
7952,7,4,2023,35,P,418,7,5,20000
4372,29,8,2024,74,L,467,1,8,10000
5199,13,8,2022,54,P,875,20,13,20000
4898,18,8,2023,26,P,413,14,14,30000
5660,17,10,2023,61,P,339,16,1,10000
476,24,4,2023,60,L,179,10,1,10000
9954,23,6,2024,41,P,982,16,9,50000
107,23,9,2022,39,L,204,6,14,10000
8098,10,1,2022,24,P,520,5,7,10000
3114,22,10,2022,79,P,316,11,11,10000
9336,29,6,2022,57,P,455,10,6,40000
3691,13,11,2023,35,L,476,20,11,50000
185,10,9,2023,57,L,925,17,11,20000
1719,24,10,2024,51,L,782,17,1,50000
2348,6,6,2024,37,L,888,11,14,20000
6161,31,3,2023,38,P,875,20,11,20000
1762,12,2,2024,44,L,937,9,13,50000
4724,28,12,2024,53,L,702,13,13,40000
191,18,8,2022,79,L,169,5,12,40000
5191,24,4,2024,66,L,741,18,13,10000
3619,18,6,2023,55,P,539,16,5,40000
4511,4,4,2023,38,P,674,5,2,20000
3438,26,3,2022,80,L,13,11,14,10000
8422,1,10,2023,42,P,559,6,5,30000
2588,1,6,2023,63,L,25,4,3,30000
9514,11,4,2023,34,L,765,10,7,30000
1095,14,12,2023,75,L,832,19,5,40000
8873,9,12,2022,43,L,869,18,5,50000
5065,14,4,2022,27,P,434,8,11,40000
7135,10,2,2024,39,P,626,7,3,50000
9196,8,11,2024,70,L,454,10,7,30000
9471,23,11,2023,48,P,994,12,13,20000
6430,17,3,2024,35,L,878,19,2,50000
1330,12,10,2023,68,L,911,7,9,10000
6182,5,10,2023,59,L,638,13,13,20000
2948,26,10,2023,39,L,203,6,9,40000
4186,24,10,2022,77,L,198,10,2,10000
3825,3,7,2024,71,L,491,5,5,30000
798,21,11,2024,34,L,587,18,6,10000
3647,9,12,2023,48,P,732,8,5,40000
2071,13,5,2022,41,P,339,16,2,20000
5793,3,6,2023,71,L,260,14,12,10000
7331,22,3,2024,29,P,781,13,6,50000
5209,23,12,2023,51,L,6,14,5,30000
9273,26,10,2022,28,L,990,14,11,10000
1692,1,11,2022,47,L,903,7,2,40000
5612,28,12,2024,30,L,521,20,8,30000
1151,11,10,2022,67,L,40,11,11,40000
3391,2,8,2024,47,L,708,12,12,50000
747,15,2,2022,24,P,907,13,1,10000
4537,29,2,2024,75,P,510,4,6,20000
2845,22,6,2024,30,L,768,5,13,10000
9506,28,8,2022,47,L,277,6,4,20000
5717,6,8,2023,53,P,272,18,7,20000
1861,25,2,2022,43,P,32,10,6,10000
5794,25,12,2023,67,L,104,4,13,30000
7425,16,3,2024,33,L,517,14,4,40000
8834,9,2,2022,46,L,859,9,11,40000
3797,5,7,2024,29,P,120,7,3,40000
811,20,8,2024,46,L,333,8,12,50000
8792,12,10,2022,34,P,564,9,5,10000
702,20,3,2024,34,P,729,17,6,20000
2804,18,3,2023,49,L,779,4,4,40000
3777,2,4,2022,70,P,504,6,11,10000
9437,11,8,2022,55,L,481,20,11,50000
84,3,11,2023,30,P,525,13,8,40000
2087,7,1,2023,62,L,658,18,9,40000
439,31,4,2024,54,P,149,6,9,50000
8073,11,1,2023,60,L,704,16,8,20000
2271,15,10,2023,34,L,916,13,1,50000
5390,5,10,2022,74,L,702,16,5,20000
1933,13,7,2024,59,P,809,12,8,20000
2135,6,3,2024,36,P,188,5,7,30000
6905,30,5,2024,27,L,969,19,3,30000
1207,5,7,2022,45,P,391,16,4,20000
9976,11,7,2022,49,L,199,7,3,50000
6540,30,10,2023,49,L,766,4,2,20000
7118,25,2,2024,59,L,600,11,1,30000
4744,12,10,2024,65,P,962,11,8,50000
8356,26,3,2024,26,L,684,11,7,10000
6152,29,9,2022,75,L,556,17,12,20000
4106,2,9,2024,44,L,332,9,5,50000
2832,17,3,2023,67,L,371,17,3,50000
5107,1,11,2022,70,L,168,15,1,50000
2934,5,11,2023,65,L,192,9,7,30000
8354,23,6,2022,29,L,42,5,12,50000
7406,29,5,2024,75,L,964,17,12,30000
3140,1,10,2023,52,P,608,3,14,40000
6882,4,3,2022,79,L,630,17,9,50000
2512,10,7,2023,71,L,219,15,4,30000
4709,30,4,2022,21,P,939,5,10,50000
6702,22,7,2023,40,L,230,1,10,10000
875,5,3,2023,24,P,353,2,4,20000
7058,15,6,2022,54,L,213,14,9,40000
5942,6,4,2023,56,P,64,10,9,20000
753,9,11,2022,70,P,466,6,8,10000
639,7,5,2023,42,P,12,11,7,20000
3917,20,2,2023,43,L,69,5,12,20000
8969,20,11,2024,74,P,963,5,10,50000
2416,19,5,2024,61,P,642,3,13,50000
2157,23,5,2023,72,P,893,11,12,40000
6593,22,8,2022,55,P,36,6,7,40000
161,24,8,2022,38,L,418,14,4,30000
2556,4,4,2024,40,L,309,12,12,20000
9206,19,1,2024,76,P,904,7,2,40000
2519,20,2,2022,65,P,903,13,8,20000
8253,24,9,2022,72,L,979,6,14,30000
1913,24,12,2023,41,P,724,18,6,30000
1389,11,4,2023,27,L,241,19,7,50000
5967,27,12,2022,37,L,729,18,4,20000
5646,22,8,2024,30,P,150,19,2,40000
6536,16,3,2022,70,P,133,15,3,50000
650,23,7,2022,27,L,168,9,4,10000
4012,27,9,2022,38,P,350,4,5,30000
4976,22,11,2023,29,P,11,7,11,40000
1085,4,3,2022,44,P,284,11,3,40000
3505,10,5,2023,53,P,408,7,14,10000
4030,22,4,2024,28,P,41,19,14,40000
4127,3,8,2024,73,L,579,13,12,50000
9363,2,5,2023,47,L,761,10,2,30000
8527,18,1,2023,56,P,864,20,8,20000
6373,7,9,2022,25,L,364,8,1,40000
6077,22,3,2024,73,P,861,12,9,30000
9749,2,11,2022,41,P,280,16,13,40000
3732,28,11,2024,41,L,778,19,13,20000
1102,29,8,2024,75,P,215,15,12,20000
7530,28,3,2022,51,L,268,11,7,40000
5046,11,10,2022,51,L,762,8,14,40000
2587,20,9,2022,48,L,954,1,2,50000
4337,12,1,2022,23,L,81,20,2,20000
2910,10,1,2024,75,L,472,6,6,30000
8208,7,2,2022,22,P,63,19,8,10000
1626,5,1,2023,72,L,367,5,10,50000
2794,17,4,2024,25,P,394,16,12,30000
8109,6,2,2022,25,L,470,14,13,30000
3388,24,2,2024,37,L,838,4,3,20000
3889,27,4,2023,37,P,879,8,7,20000
7783,27,8,2023,40,P,220,17,14,40000
2004,19,6,2024,71,L,793,18,6,30000
5046,5,5,2024,32,P,948,1,2,40000
4595,3,7,2024,46,L,63,12,14,30000
7341,19,6,2022,76,P,994,13,8,50000
890,30,8,2023,28,L,403,3,3,30000
5878,24,11,2022,39,L,561,2,7,20000
3332,11,4,2024,59,P,200,4,6,40000
736,28,2,2022,55,P,564,14,7,50000
1968,22,5,2024,45,P,193,6,14,10000
2442,6,9,2023,67,P,86,18,9,10000
3575,9,4,2022,57,P,909,15,12,40000
4056,9,5,2024,23,P,945,1,9,30000
3612,27,12,2024,31,L,977,2,3,40000
5494,31,12,2023,32,L,77,17,9,10000
6822,23,8,2022,73,L,19,18,4,40000
6796,30,4,2023,21,L,591,17,12,20000
7102,10,1,2022,54,P,855,6,10,10000
9920,2,4,2023,64,L,294,15,4,20000
6775,30,4,2022,71,L,493,15,7,10000
832,1,9,2023,75,L,201,14,9,40000
7616,11,6,2023,72,P,261,12,7,50000
3883,30,7,2023,55,L,136,10,11,10000
8508,3,11,2023,56,L,677,12,6,20000
2470,28,8,2022,33,L,495,12,3,30000
362,26,2,2024,45,L,434,3,5,20000
6396,12,2,2023,72,P,699,20,2,20000
8395,8,9,2024,78,P,113,3,14,50000
2021,14,3,2022,72,L,542,19,3,40000
1317,25,5,2022,22,L,853,11,1,40000
8363,16,8,2022,73,P,880,12,12,30000
1039,21,5,2024,42,L,455,7,9,40000
1409,22,6,2024,76,L,65,15,7,50000
6941,20,3,2022,51,L,530,12,4,40000
496,21,6,2023,24,P,187,11,1,40000
637,19,6,2024,22,P,902,16,3,30000
8336,22,12,2024,30,P,911,17,2,20000
1983,18,4,2022,30,P,395,12,3,50000
110,26,6,2024,48,L,526,16,8,50000
6909,14,3,2024,22,L,453,3,2,30000
9543,20,6,2022,40,P,329,11,7,50000
9564,10,12,2023,24,L,634,5,1,30000
964,25,2,2022,64,L,437,5,14,30000
5528,30,9,2024,46,P,356,18,12,50000
7156,1,11,2024,23,L,560,14,8,40000
348,19,8,2022,51,L,360,12,13,10000
559,21,11,2022,26,L,362,10,7,30000
4780,13,5,2022,44,P,286,4,11,40000
6581,25,10,2024,66,L,624,15,12,10000
5416,27,12,2024,69,P,712,3,11,10000
6732,16,10,2024,23,L,945,14,2,20000
8567,22,11,2024,36,L,218,5,5,40000
1698,17,9,2023,75,P,159,18,1,20000
6158,18,1,2024,65,P,149,13,11,40000
3318,14,8,2023,77,P,567,5,11,40000
8617,20,11,2024,44,L,833,18,2,20000
8430,16,1,2024,35,L,924,17,13,50000
3500,29,7,2024,55,L,644,7,3,10000
6921,5,5,2024,47,L,745,5,10,30000
7524,8,10,2023,37,L,416,19,13,10000
2261,29,10,2024,78,L,220,1,12,30000
2753,8,8,2024,64,L,180,2,7,10000
7340,18,4,2023,58,P,509,1,4,20000
2166,31,10,2024,37,P,261,17,10,30000
9783,17,6,2024,37,L,85,10,3,50000
3020,27,9,2024,43,L,738,15,5,10000
7584,4,11,2023,47,L,757,8,10,30000
5166,9,11,2023,38,P,149,1,8,10000
4031,1,9,2023,48,P,284,5,7,50000
2841,26,3,2023,29,L,436,10,11,40000
9486,1,8,2023,50,L,615,16,5,40000
9996,28,5,2023,23,P,353,20,14,40000
7876,8,6,2023,50,P,265,1,6,40000
6903,10,7,2023,22,P,660,14,5,10000
8635,1,2,2024,72,L,446,18,9,20000
2023,7,7,2024,57,L,882,15,14,10000
2528,30,10,2023,56,P,835,12,12,40000
5577,29,1,2023,46,P,560,5,7,40000
8411,5,10,2023,60,P,669,16,10,20000
6840,23,8,2022,66,L,962,17,5,20000
3093,5,1,2024,32,L,634,1,1,10000
3088,19,5,2022,60,P,158,18,8,40000
1065,9,1,2022,36,P,163,6,6,30000
5764,6,4,2024,77,P,463,10,1,40000
1898,17,5,2024,48,L,970,7,4,10000
2067,9,6,2023,56,L,439,18,4,20000
5210,24,7,2024,57,L,336,9,9,40000
8204,25,9,2022,25,L,352,19,4,30000
4731,6,7,2023,55,L,44,15,10,20000
2553,10,2,2023,36,L,967,4,8,50000
425,5,10,2022,45,L,624,16,14,40000
9965,16,11,2024,50,P,941,9,4,20000
805,24,1,2024,34,L,342,9,11,10000
3912,13,12,2023,74,L,799,18,6,10000
2557,22,8,2023,59,P,928,9,13,30000
6840,20,1,2022,43,P,679,8,7,20000
6330,15,2,2024,71,P,5,10,11,50000
9160,12,6,2022,75,L,614,6,12,50000
2183,17,10,2022,27,L,192,14,7,10000
2435,21,2,2023,60,P,463,4,9,50000
5194,18,6,2023,40,L,363,18,1,10000
4231,21,3,2024,77,P,958,12,14,50000
3832,18,1,2023,35,P,743,19,2,10000
3955,10,7,2022,58,P,803,17,1,50000
6807,18,3,2022,74,L,400,4,6,40000
366,13,12,2024,24,L,88,6,10,40000
5142,11,11,2024,54,L,72,1,14,10000
8993,27,4,2024,37,P,457,2,14,20000
2130,17,8,2022,55,P,91,3,8,50000
6200,24,9,2024,45,L,37,2,1,30000
2058,19,12,2023,36,P,420,10,2,30000
2573,19,2,2022,34,L,12,1,7,20000
6794,11,6,2022,43,P,968,13,7,10000
6665,28,1,2022,53,P,671,8,5,40000
4318,31,3,2022,65,L,149,8,14,30000
2268,26,9,2022,48,L,562,20,5,50000
4961,18,10,2022,31,P,73,15,13,20000
2506,2,4,2023,38,L,703,2,11,40000
4267,27,1,2022,64,P,945,5,3,10000
364,10,1,2022,37,P,241,20,7,10000
9518,23,6,2024,57,L,504,15,3,20000
5997,25,4,2023,59,L,5,13,8,50000
3203,23,10,2023,39,P,180,18,8,40000
7780,17,3,2024,52,P,107,3,3,20000
8262,16,11,2023,51,L,584,19,13,40000
1874,21,6,2022,69,P,245,7,7,30000
938,13,8,2022,36,P,325,16,5,50000
6640,21,10,2022,68,L,239,7,10,40000
3767,15,9,2022,63,P,383,10,5,20000
1120,14,11,2022,24,P,519,15,14,10000
740,22,1,2023,75,P,490,9,14,40000
5398,26,4,2022,80,L,229,1,3,10000
5105,5,1,2023,36,P,344,19,13,10000
5286,8,8,2024,69,L,924,14,1,20000
6044,1,10,2023,30,L,32,15,6,30000
181,6,8,2024,68,L,527,15,11,20000
7223,2,4,2023,32,P,698,4,6,10000
4068,27,8,2023,21,P,174,2,12,50000
7873,6,4,2023,32,P,899,1,1,50000
5146,10,6,2022,47,L,290,19,12,10000
5063,25,3,2023,68,P,608,13,1,10000
3622,25,3,2023,65,P,676,8,14,10000
6785,11,9,2023,33,P,86,19,10,30000
279,4,11,2024,70,L,358,15,6,30000
3226,21,2,2023,52,L,315,13,2,10000
5969,6,10,2024,52,L,882,6,7,10000
9850,5,5,2023,30,L,205,9,2,20000
7467,8,2,2023,77,L,233,12,10,50000
8944,18,9,2024,56,L,92,18,6,20000
3388,24,5,2023,46,L,810,18,2,40000
1898,16,2,2023,27,P,519,15,5,40000
5957,1,12,2023,43,P,396,17,7,50000
8302,23,4,2024,41,L,277,17,5,10000
8375,26,3,2022,59,P,322,18,6,50000
8098,8,12,2024,45,P,190,8,6,40000
3367,11,8,2024,75,P,815,15,6,40000
2009,20,12,2024,64,P,660,14,3,50000
248,1,7,2024,21,P,290,3,10,40000
9295,2,8,2024,36,P,466,1,14,40000
5223,31,11,2024,54,L,41,9,8,10000
6847,20,7,2022,35,P,499,20,13,10000
1193,19,12,2023,42,L,331,20,10,20000
5952,11,12,2024,30,P,576,20,3,20000
2219,17,5,2023,37,P,497,7,10,30000
3895,4,7,2022,55,P,913,2,8,50000
5311,20,4,2022,59,P,937,18,5,20000
1844,3,3,2024,23,P,537,6,9,20000
6544,22,6,2022,39,P,40,17,3,20000
8999,12,3,2024,66,P,397,19,10,20000
3617,29,10,2022,38,P,266,19,7,30000
